# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:AD:D6": {"position": 0, "device": "biosignalsplux", "device name": "ECG", "device connection": "BTH00:07:80:8C:AD:D6", "sampling rate": 1000, "resolution": [16], "firmware version": 776, "comments": "krishna2", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-2-28", "time": "14:55:59.953", "channels": [1], "sensor": ["BVP"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue"]}}
# EndOfHeader
0	0	38504	
1	0	38784	
2	0	38988	
3	0	39060	
4	0	39233	
5	0	39468	
6	0	39664	
7	0	39674	
8	0	39820	
9	0	40020	
10	0	40192	
11	0	40280	
12	0	40340	
13	0	40556	
14	0	40596	
15	0	40804	
16	0	40732	
17	0	40864	
18	0	40956	
19	0	41200	
20	0	41140	
21	0	41357	
22	0	41480	
23	0	41504	
24	0	41632	
25	0	41698	
26	0	41728	
27	0	41836	
28	0	41918	
29	0	41936	
30	0	42028	
31	0	42053	
32	0	42160	
33	0	42264	
34	0	42400	
35	0	42356	
36	0	42522	
37	0	42458	
38	0	42480	
39	0	42524	
40	0	42518	
41	0	42700	
42	0	42736	
43	0	42776	
44	0	42764	
45	0	42788	
46	0	42820	
47	0	42812	
48	0	42832	
49	0	42856	
50	0	42828	
51	0	42816	
52	0	42948	
53	0	43072	
54	0	43050	
55	0	42940	
56	0	43028	
57	0	43056	
58	0	42992	
59	0	43024	
60	0	43024	
61	0	43032	
62	0	43061	
63	0	42896	
64	0	42924	
65	0	43040	
66	0	43009	
67	0	42896	
68	0	42888	
69	0	42871	
70	0	42904	
71	0	42844	
72	0	42864	
73	0	42848	
74	0	42932	
75	0	42752	
76	0	42628	
77	0	42807	
78	0	42804	
79	0	42721	
80	0	42688	
81	0	42708	
82	0	42744	
83	0	42664	
84	0	42549	
85	0	42568	
86	0	42424	
87	0	42362	
88	0	42347	
89	0	42400	
90	0	42332	
91	0	42296	
92	0	42218	
93	0	42276	
94	0	42228	
95	0	42241	
96	0	42124	
97	0	42052	
98	0	41992	
99	0	41985	
100	0	41938	
101	0	41925	
102	0	41815	
103	0	41824	
104	0	41722	
105	0	41740	
106	0	41640	
107	0	41540	
108	0	41549	
109	0	41528	
110	0	41492	
111	0	41519	
112	0	41345	
113	0	41322	
114	0	41368	
115	0	41310	
116	0	41133	
117	0	41045	
118	0	41000	
119	0	41068	
120	0	41028	
121	0	40944	
122	0	40852	
123	0	40772	
124	0	40760	
125	0	40784	
126	0	40690	
127	0	40530	
128	0	40544	
129	0	40414	
130	0	40428	
131	0	40340	
132	0	40284	
133	0	40346	
134	0	40124	
135	0	40162	
136	0	40016	
137	0	39946	
138	0	39996	
139	0	39828	
140	0	39768	
141	0	39824	
142	0	39856	
143	0	39660	
144	0	39509	
145	0	39538	
146	0	39430	
147	0	39343	
148	0	39286	
149	0	39136	
150	0	39272	
151	0	39140	
152	0	38986	
153	0	39057	
154	0	38996	
155	0	38872	
156	0	38816	
157	0	38725	
158	0	38682	
159	0	38560	
160	0	38420	
161	0	38365	
162	0	38384	
163	0	38228	
164	0	38120	
165	0	38040	
166	0	37925	
167	0	37856	
168	0	37841	
169	0	37776	
170	0	37702	
171	0	37556	
172	0	37316	
173	0	37516	
174	0	37396	
175	0	37156	
176	0	37080	
177	0	37000	
178	0	36881	
179	0	36836	
180	0	36780	
181	0	36736	
182	0	36688	
183	0	36414	
184	0	36404	
185	0	36380	
186	0	36224	
187	0	36128	
188	0	35980	
189	0	35936	
190	0	35912	
191	0	35804	
192	0	35618	
193	0	35719	
